Result Type,Objective,Platform,Ad,Ad Group,Campaign,Spend,Impressions,Clicks,Video Starts,Reach,Video Full Completion,Engagements,Results,Text,Text ID
Missing Value,Missing Value,unknown,Ad 5 December 2021;...and 3 more ads,Ad 5 December 2021;...and 3 more ads,Ad 5 December 2021;...and 3 more ads,0.0,1,0,0.0,1.0,0.0,0,0.0,"We've taken another step in entering a new era of bold research. Supported by a $100 million gift from the Moody Foundation, SMU breaks ground on the new Frances Anne Moody Hall, which will house the Moody School of Graduate and Advanced Studies.",241
Missing Value,Missing Value,unknown,Ad 5 February 2022;...and 1 more ad,Ad 5 February 2022;...and 1 more ad,Ad 5 February 2022;...and 1 more ad,0.0,0,0,0.0,0.0,0.0,0,0.0,"Using a crowdsourced video game, players help the team create new data sets out of captured retinal images, helping to lead to potential breakthroughs in detection and treatment.",228
Missing Value,Missing Value,unknown,Ad 5 January 2022;...and 2 more ads,Ad 5 January 2022;...and 2 more ads,Ad 5 January 2022;...and 2 more ads,0.0,0,0,0.0,0.0,0.0,0,0.0,"Visit our virtual experience to explore the dynamic new classrooms, collaborative spaces and other featured areas in the Cox School of Business renovation and expansion project.",232
Missing Value,Missing Value,unknown,Ad 5;...and 2 more ads,Ad 5;...and 2 more ads,Ad 5;...and 2 more ads,0.0,0,0,0.0,0.0,0.0,0,0.0,"“Access SMU: Empowers outstanding students to attend SMU and succeed, regardless of financial means.""",261
Missing Value,Missing Value,unknown,Ad 5;...and 7 more ads,Ad 5;...and 7 more ads,Ad 5;...and 7 more ads,0.0,0,0,0.0,0.0,0.0,0,0.0,"“My advice for any high school students considering SMU is to not count yourself out before you even apply. There is a strong community here waiting to shower you with support, care and love."" - Abena Marfo '22",275
Missing Value,Missing Value,unknown,Ad 6,Ad 6,Ad 6,0.0,0,0,0.0,0.0,0.0,0,0.0,Their research was personal: both SMU researchers lost grandparents to the disease.,211
Missing Value,Missing Value,unknown,Ad 6;...and 1 more ad,Ad 6;...and 1 more ad,Ad 6;...and 1 more ad,0.0,0,0,0.0,0.0,0.0,0,0.0,"“Access SMU: A program that empowers outstanding students to attend SMU and succeed, regardless of financial means.""",259
Missing Value,Missing Value,unknown,Ad 6;...and 7 more ads,Ad 6;...and 7 more ads,Ad 6;...and 7 more ads,0.0,0,0,0.0,0.0,0.0,0,0.0,"""The mentorship and support I’ve received from SMU are unparalleled."" - Isabelle Galko '22 Find out how SMU can help you achieve your scholastic goals like Isabelle.",4
Missing Value,Missing Value,unknown,Ad 7,Ad 7,Ad 7,0.0,0,0,0.0,0.0,0.0,0,0.0,"Capturing images through fog, face identification around corners, and imaging through barriers like the human skull are just some of the potential applications for the technology.",52
Missing Value,Missing Value,unknown,Ad 7 February 2022;...and 3 more ads,Ad 7 February 2022;...and 3 more ads,Ad 7 February 2022;...and 3 more ads,0.0,0,0,0.0,0.0,0.0,0,0.0,"“Most of what you love about city life, you can have to a greater degree than you ever imagined in the Dallas area,” says Cullum Clark, economist at SMU.",274
Missing Value,Missing Value,unknown,Ad 7;...and 7 more ads,Ad 7;...and 7 more ads,Ad 7;...and 7 more ads,0.0,0,0,0.0,0.0,0.0,0,0.0,"“The research funding and mentorship at SMU are incredible. Opportunities like these are common across campus, but they aren't something I hear my peers at other schools experiencing.” - Nia Kamau '22",281
Missing Value,Missing Value,unknown,Ad 8,Ad 8,Ad 8,0.0,0,0,0.0,0.0,0.0,0,0.0,"With this grant, Professor Üster will answer this question—how can data be used to create models for evacuation planning and disaster preparedness?",250
Missing Value,Missing Value,unknown,Ad 9,Ad 9,Ad 9,0.0,0,0,0.0,0.0,0.0,0,0.0,How can we attack infected cancer cells without collateral damage to normal cells? A team of researchers from SMU has found an answer by tapping into the fundamental basis of new anti-cancer treatments.,91
Missing Value,Missing Value,unknown,Air Force Academy Partnership | Higher Ed Stories | July Higher Ed | July 2021,Air Force Academy Partnership | Higher Ed Stories | July Higher Ed | July 2021,Air Force Academy Partnership | Higher Ed Stories | July Higher Ed | July 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,"""This partnership will also create invaluable opportunities for our SMU students...because it will put them in positions of visibility for recruitment in careers that support Department of Defense initiatives.""",5
Missing Value,Missing Value,unknown,Armstrong Gift Announcement,Armstrong Gift Announcement,Armstrong Gift Announcement,0.0,4,0,0.0,1.0,0.0,0,1.0,"A $15 million commitment from entrepreneurs Bill Armstrong ’82 and Liz Martin Armstrong ’82 will aid in SMU’s expansion and improvement project, the Garry Weber End Zone Complex, at Gerald J. Ford Stadium. The $100 million drive for the complex was launched in January 2022 with a $50 million gift from the Garry Weber Foundation. SMU is set to break ground on the complex in early December.",21
Missing Value,Missing Value,unknown,Baby Supercomputer,Baby Supercomputer,Baby Supercomputer,0.0,0,0,0.0,0.0,0.0,0,0.0,SMU’s newest “baby supercomputer” will help students discover ways to make machines and apps smarter and more accurate.,177
Missing Value,Missing Value,unknown,Baby Supercomputer;...and 1 more ad,Baby Supercomputer;...and 1 more ad,Baby Supercomputer;...and 1 more ad,0.0,0,0,0.0,0.0,0.0,0,0.0,SMU’s newest “baby supercomputer” will help students discover ways to make machines and apps smarter and more accurate.,177
Missing Value,Missing Value,unknown,Baby Supercomputer;...and 2 more ads,Baby Supercomputer;...and 2 more ads,Baby Supercomputer;...and 2 more ads,0.0,0,0,0.0,0.0,0.0,0,0.0,"As SMU’s powerful new supercomputer research system launched on campus, students assembled their own “baby supercomputer.”",38
Missing Value,Missing Value,unknown,Cairns Lab V2 | Higher Ed Stories |  May 2021,Cairns Lab V2 | Higher Ed Stories |  May 2021,Cairns Lab V2 | Higher Ed Stories |  May 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,"We're using data to change the future of the fashion industry. The interdisciplinary approach brings together engineers, data scientists, supply chain modelers, and journalists to find solutions to address how the industry’s decisions affect water pollution and landfill waste.",240
Missing Value,Missing Value,unknown,Candice Bledsoe | Higher Ed Stories | July Higher Ed | July 2021,Candice Bledsoe | Higher Ed Stories | July Higher Ed | July 2021,Candice Bledsoe | Higher Ed Stories | July Higher Ed | July 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,"Stories connect us and help us see our journey through the words of others. In her work, Candice Bledsoe has harnessed the power of storytelling to inspire, engage and educate the next generation.",192
Missing Value,Missing Value,unknown,Chase | Here We Go Mustangs | May 2021,Chase | Here We Go Mustangs | May 2021,Chase | Here We Go Mustangs | May 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,"""I've always been the guy with the camera."" His creative collaborations have set a tone on the Hilltop and across Dallas.",1
Missing Value,Missing Value,unknown,ChemGen | Higher Ed Stories | May 2021,ChemGen | Higher Ed Stories | May 2021,ChemGen | Higher Ed Stories | May 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,SMU researchers have developed a set of computer-driven routines that can mimic chemical reactions in a lab. These cut the time and labor-related expense frequently required to find the best possible drug for a desired outcome.,173
Missing Value,Missing Value,unknown,DFW Cancer Researchers | Higher Ed | September Higher Ed | September 2021,DFW Cancer Researchers | Higher Ed | September Higher Ed | September 2021,DFW Cancer Researchers | Higher Ed | September Higher Ed | September 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,"Tucked inside a lab on campus, Zhihao Wu is studying cells that could change the way the science community thinks of glioblastoma treatment.",224
Missing Value,Missing Value,unknown,DMN SMU Ignited Editorial | Dallas Geographic Area | November Content,DMN SMU Ignited Editorial | Dallas Geographic Area | November Content,DMN SMU Ignited Editorial | Dallas Geographic Area | November Content,0.06,21,0,0.0,16.0,0.0,0,0.0,"By continuing to strengthen our community engagement, nationally competitive athletics and diverse public programming, we will make a positive difference in Dallas and in communities far beyond the Hilltop.",49
Missing Value,Missing Value,unknown,DMN SMU Ignited Editorial | Higher Ed Influencers | November Content; DMN SMU Ignited Editorial | Major & Principal Gift Prospects | November Content;...and 1 more ad,DMN SMU Ignited Editorial | Higher Ed Influencers | November Content; DMN SMU Ignited Editorial | Major & Principal Gift Prospects | November Content;...and 1 more ad,DMN SMU Ignited Editorial | Higher Ed Influencers | November Content; DMN SMU Ignited Editorial | Major & Principal Gift Prospects | November Content;...and 1 more ad,0.27,87,0,0.0,63.0,0.0,0,0.0,"From expanding research to enabling students to attend SMU regardless of financial means, we're blazing a new path and igniting the future.",80
Missing Value,Missing Value,unknown,DMN SMU Ignited Editorial | Texas Prospective Parents | November Content; DMN SMU Ignited Editorial | Texas Prospective Students | November Content;,DMN SMU Ignited Editorial | Texas Prospective Parents | November Content; DMN SMU Ignited Editorial | Texas Prospective Students | November Content;,DMN SMU Ignited Editorial | Texas Prospective Parents | November Content; DMN SMU Ignited Editorial | Texas Prospective Students | November Content;,0.04,13,0,0.0,12.0,0.0,0,0.0,"From expanding research to enabling students to attend SMU regardless of financial means, we're blazing a new path and igniting the future.",80
Missing Value,Missing Value,unknown,Diem Tho | Here We Go Mustangs | May 2021;...and 1 more ad,Diem Tho | Here We Go Mustangs | May 2021;...and 1 more ad,Diem Tho | Here We Go Mustangs | May 2021;...and 1 more ad,0.0,0,0,0.0,0.0,0.0,0,0.0,Diem-Tho mastered the Mustang mashup with support from University scholarships and stipends.,62
Missing Value,Missing Value,unknown,Dinosaurs | Higher Ed Stories | May 2021,Dinosaurs | Higher Ed Stories | May 2021,Dinosaurs | Higher Ed Stories | May 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,Scientists now have a better idea as to how the duck-billed dinosaurs known as hadrosaurs took over the planet.,179
Missing Value,Missing Value,unknown,Four Professors Research Fellows | Higher Ed Stories | July Higher Ed | July 2021,Four Professors Research Fellows | Higher Ed Stories | July Higher Ed | July 2021,Four Professors Research Fellows | Higher Ed Stories | July Higher Ed | July 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,Investing in the future of research coming from The Hilltop.,109
Missing Value,Missing Value,unknown,Frosty the Seismometer | Higher Ed Stories | August 2021,Frosty the Seismometer | Higher Ed Stories | August 2021,Frosty the Seismometer | Higher Ed Stories | August 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,"Looking up to the sky, it's natural to wonder if we're alone in the universe. For NASA, studying icy worlds like Jupiter’s moon Europa is a target to determine the answer. So, how will we do it? Meet Frosty the Seismometer.",120
Missing Value,Missing Value,unknown,Gamma Ray | Higher Ed Stories | May 2021,Gamma Ray | Higher Ed Stories | May 2021,Gamma Ray | Higher Ed Stories | May 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,SMU astrophysicist discovered a particularly bright gamma-ray burst using a NASA telescope. It’s the first time a gamma-ray burst has been found this way.,164
Missing Value,Missing Value,unknown,Genome Research | Higher Ed Influencers | July Higher Ed Stories | July 2021,Genome Research | Higher Ed Influencers | July Higher Ed Stories | July 2021,Genome Research | Higher Ed Influencers | July Higher Ed Stories | July 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,"A ball of 4,000-year-old hair frozen in time tangled around a whalebone comb led to the first-ever reconstruction of an ancient human genome.",25
Missing Value,Missing Value,unknown,Hit the Clubs!,Hit the Clubs!,Hit the Clubs!,0.0,0,0,0.0,0.0,0.0,0,0.0,Media Only,122
Missing Value,Missing Value,unknown,Houston Kickoff | Houston Alumni | SMU Ignited Kickoff and Pillar Promo,Houston Kickoff | Houston Alumni | SMU Ignited Kickoff and Pillar Promo,Houston Kickoff | Houston Alumni | SMU Ignited Kickoff and Pillar Promo,0.0,0,0,0.0,0.0,0.0,0,0.0,"Calling all Houston-area Mustangs! Join us Friday, October 29 as we continue building on a century of excellence with the Houston kickoff of SMU Ignited: Boldly Shaping Tomorrow.",50
Missing Value,Missing Value,unknown,Lab on a Chip Image,Lab on a Chip Image,Lab on a Chip Image,0.0,0,0,0.0,0.0,0.0,0,0.0,Tapping in to a small device's big possibilities. Lab on a Chip is an antibody test that could revolutionize medical response to future crises.,198
Missing Value,Missing Value,unknown,Lab on a Chip Video 1 | Higher Ed | Lab on a Chip | June 2021; Lab on a Chip Video 1 | SMU Page Followers | Lab on a Chip | June 2021;...and 1 more ad,Lab on a Chip Video 1 | Higher Ed | Lab on a Chip | June 2021; Lab on a Chip Video 1 | SMU Page Followers | Lab on a Chip | June 2021;...and 1 more ad,Lab on a Chip Video 1 | Higher Ed | Lab on a Chip | June 2021; Lab on a Chip Video 1 | SMU Page Followers | Lab on a Chip | June 2021;...and 1 more ad,0.0,0,0,0.0,0.0,0.0,0,0.0,"A drop is applied to a microfluidic chip. Then two to three minutes later, you can efficiently detect antibodies in the plasma.",26
Missing Value,Missing Value,unknown,Lab on a Chip | SMU Page Followers | Lab on a Chip | June 2021,Lab on a Chip | SMU Page Followers | Lab on a Chip | June 2021,Lab on a Chip | SMU Page Followers | Lab on a Chip | June 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,Using a single drop- Lab on a Chip can detect immune responses to antibodies in two to three minutes.,230
Missing Value,Missing Value,unknown,Lab on a Chip | Texas Prospective Parents | Lab on a Chip | June 2021,Lab on a Chip | Texas Prospective Parents | Lab on a Chip | June 2021,Lab on a Chip | Texas Prospective Parents | Lab on a Chip | June 2021,0.0,0,0,0.0,0.0,0.0,0,0.0,"A research team from the Lyle School of Engineering decided to put the pandemic to work. The ""Lab on a Chip"" presents a fast, affordable solution to detect immune response to antibodies, a game changer for future public health crises.",33
